accountId,aggregateBytes,aggregateCounts,aggregateDurationMs,caseId,casePriority,caseStatus,caseTopic,dataPlaneVersion,eventCategory,heartbeatAgeSeconds,installationId,licenceState,metadataOnly,plan,recordId,recordType,region,schemaVersion,severity,status,timestampUtc
acct-052,115712,"{""errors"": 2, ""requests"": 42}",277,,,,,,heartbeat,152,dp-002,valid,,,evt_8b80f49ec2822cb3,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T12:32:00Z
acct-053,116736,"{""errors"": 0, ""requests"": 43}",278,,,,,,licence,153,dp-003,valid,,,evt_a8cee66e4788af8b,licence,,control-plane-proof.v1,info,ok,2026-06-17T12:33:00Z
acct-054,117760,"{""errors"": 1, ""requests"": 44}",279,,,,,,aggregate_usage,154,dp-004,valid,,,evt_4099ed5ba70aebc5,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T12:34:00Z
acct-055,118784,"{""errors"": 2, ""requests"": 45}",280,,,,,,audit,155,dp-005,valid,,,evt_86ab8cbe5869bd1f,audit,,control-plane-proof.v1,info,ok,2026-06-17T12:35:00Z
acct-056,119808,"{""errors"": 0, ""requests"": 46}",281,,,,,,heartbeat,156,dp-006,valid,,,evt_a7f0b84de7a450ea,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T12:36:00Z
acct-057,120832,"{""errors"": 1, ""requests"": 47}",282,,,,,,licence,157,dp-007,valid,,,evt_b6bc077d6675a7c8,licence,,control-plane-proof.v1,info,ok,2026-06-17T12:37:00Z
acct-058,121856,"{""errors"": 2, ""requests"": 48}",283,,,,,,aggregate_usage,158,dp-008,valid,,,evt_f15223dcc0da9020,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T12:38:00Z
acct-059,122880,"{""errors"": 0, ""requests"": 49}",284,,,,,,audit,159,dp-009,valid,,,evt_b967fb22d506bda1,audit,,control-plane-proof.v1,info,ok,2026-06-17T12:39:00Z
acct-060,123904,"{""errors"": 1, ""requests"": 50}",285,,,,,,heartbeat,160,dp-010,valid,,,evt_afccd937e6ac2d1b,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T12:40:00Z
acct-061,124928,"{""errors"": 2, ""requests"": 51}",286,,,,,,licence,161,dp-011,valid,,,evt_c78961d3d782d8a8,licence,,control-plane-proof.v1,info,ok,2026-06-17T12:41:00Z
acct-062,125952,"{""errors"": 0, ""requests"": 52}",287,,,,,,aggregate_usage,162,dp-012,valid,,,evt_9b6c13f0d182b253,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T12:42:00Z
acct-063,126976,"{""errors"": 1, ""requests"": 53}",288,,,,,,audit,163,dp-013,valid,,,evt_df56bc061e91023b,audit,,control-plane-proof.v1,info,ok,2026-06-17T12:43:00Z
acct-064,128000,"{""errors"": 2, ""requests"": 54}",289,,,,,,heartbeat,164,dp-014,valid,,,evt_aaee0ce51abf0849,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T12:44:00Z
acct-065,129024,"{""errors"": 0, ""requests"": 55}",290,,,,,,licence,165,dp-015,valid,,,evt_a67063986e67b7dd,licence,,control-plane-proof.v1,info,ok,2026-06-17T12:45:00Z
acct-066,130048,"{""errors"": 1, ""requests"": 56}",291,,,,,,aggregate_usage,166,dp-016,valid,,,evt_04222ea3e14cb120,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T12:46:00Z
acct-067,131072,"{""errors"": 2, ""requests"": 57}",292,,,,,,audit,167,dp-017,valid,,,evt_12132cd6767ee325,audit,,control-plane-proof.v1,info,ok,2026-06-17T12:47:00Z
acct-068,1024,"{""errors"": 0, ""requests"": 58}",293,,,,,,heartbeat,168,dp-018,valid,,,evt_f7b856c054de7ccc,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T12:48:00Z
acct-069,2048,"{""errors"": 1, ""requests"": 59}",294,,,,,,licence,169,dp-019,valid,,,evt_afa472a961fbcb09,licence,,control-plane-proof.v1,info,ok,2026-06-17T12:49:00Z
acct-070,3072,"{""errors"": 2, ""requests"": 60}",295,,,,,,aggregate_usage,170,dp-020,valid,,,evt_ca0cec7f60085f02,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T12:50:00Z
acct-071,4096,"{""errors"": 0, ""requests"": 61}",296,,,,,,audit,171,dp-021,valid,,,evt_0fbc9039145b6449,audit,,control-plane-proof.v1,info,ok,2026-06-17T12:51:00Z
acct-072,5120,"{""errors"": 1, ""requests"": 62}",297,,,,,,heartbeat,172,dp-022,valid,,,evt_9168e84786142923,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T12:52:00Z
acct-073,6144,"{""errors"": 2, ""requests"": 63}",298,,,,,,licence,173,dp-023,valid,,,evt_d15e7843961ed4bf,licence,,control-plane-proof.v1,info,ok,2026-06-17T12:53:00Z
acct-074,7168,"{""errors"": 0, ""requests"": 64}",299,,,,,,aggregate_usage,174,dp-024,valid,,,evt_089ee14b926fabea,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T12:54:00Z
acct-075,8192,"{""errors"": 1, ""requests"": 65}",300,,,,,,audit,175,dp-025,valid,,,evt_54006483f014c53f,audit,,control-plane-proof.v1,info,ok,2026-06-17T12:55:00Z
acct-076,9216,"{""errors"": 2, ""requests"": 66}",301,,,,,,heartbeat,176,dp-026,valid,,,evt_3daebbc6dfd81355,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T12:56:00Z
acct-077,10240,"{""errors"": 0, ""requests"": 67}",302,,,,,,licence,177,dp-027,valid,,,evt_eaf89db7108470dc,licence,,control-plane-proof.v1,info,ok,2026-06-17T12:57:00Z
acct-078,11264,"{""errors"": 1, ""requests"": 68}",303,,,,,,aggregate_usage,178,dp-028,valid,,,evt_93411f44e228b500,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T12:58:00Z
acct-079,12288,"{""errors"": 2, ""requests"": 69}",304,,,,,,audit,179,dp-029,valid,,,evt_87a4a78ecb6deb2d,audit,,control-plane-proof.v1,info,ok,2026-06-17T12:59:00Z
acct-080,13312,"{""errors"": 0, ""requests"": 70}",305,,,,,,heartbeat,180,dp-030,valid,,,evt_0e78437805639c14,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:00:00Z
acct-081,14336,"{""errors"": 1, ""requests"": 71}",306,,,,,,licence,181,dp-031,valid,,,evt_28955b1fb53203e2,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:01:00Z
acct-082,15360,"{""errors"": 2, ""requests"": 72}",307,,,,,,aggregate_usage,182,dp-032,valid,,,evt_3da6ee6699da1eb5,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:02:00Z
acct-083,16384,"{""errors"": 0, ""requests"": 73}",308,,,,,,audit,183,dp-033,valid,,,evt_5620e84be3e51418,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:03:00Z
acct-084,17408,"{""errors"": 1, ""requests"": 74}",309,,,,,,heartbeat,184,dp-034,valid,,,evt_ff108b68b0e9bc1e,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:04:00Z
acct-085,18432,"{""errors"": 2, ""requests"": 75}",310,,,,,,licence,185,dp-035,valid,,,evt_9e04a49e57866951,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:05:00Z
acct-086,19456,"{""errors"": 0, ""requests"": 76}",311,,,,,,aggregate_usage,186,dp-036,valid,,,evt_87c7965a1cc6c11a,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:06:00Z
acct-087,20480,"{""errors"": 1, ""requests"": 77}",312,,,,,,audit,187,dp-037,valid,,,evt_fc091d39524c9d4b,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:07:00Z
acct-088,21504,"{""errors"": 2, ""requests"": 78}",313,,,,,,heartbeat,188,dp-038,valid,,,evt_82607c98dec8f45a,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:08:00Z
acct-089,22528,"{""errors"": 0, ""requests"": 79}",314,,,,,,licence,189,dp-039,valid,,,evt_35a9e381b1a27567,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:09:00Z
acct-090,23552,"{""errors"": 1, ""requests"": 80}",315,,,,,,aggregate_usage,190,dp-040,valid,,,evt_1a6d9c97798d8997,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:10:00Z
acct-091,24576,"{""errors"": 2, ""requests"": 81}",316,,,,,,audit,191,dp-041,valid,,,evt_0b0fc3be2ee8d1d3,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:11:00Z
acct-092,25600,"{""errors"": 0, ""requests"": 82}",317,,,,,,heartbeat,192,dp-042,valid,,,evt_74332c78b10e3ee5,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:12:00Z
acct-093,26624,"{""errors"": 1, ""requests"": 83}",318,,,,,,licence,193,dp-043,valid,,,evt_23c5910b8b10cfa8,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:13:00Z
acct-094,27648,"{""errors"": 2, ""requests"": 84}",319,,,,,,aggregate_usage,194,dp-044,valid,,,evt_5283f1b4e6646761,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:14:00Z
acct-095,28672,"{""errors"": 0, ""requests"": 85}",320,,,,,,audit,195,dp-045,valid,,,evt_c032851ed192d8ac,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:15:00Z
acct-096,29696,"{""errors"": 1, ""requests"": 86}",321,,,,,,heartbeat,196,dp-046,valid,,,evt_724213d95916de04,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:16:00Z
acct-097,30720,"{""errors"": 2, ""requests"": 87}",322,,,,,,licence,197,dp-047,valid,,,evt_f7abf2a084c3668c,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:17:00Z
acct-098,31744,"{""errors"": 0, ""requests"": 88}",323,,,,,,aggregate_usage,198,dp-048,valid,,,evt_4d5e5deb0353d3a6,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:18:00Z
acct-099,32768,"{""errors"": 1, ""requests"": 89}",324,,,,,,audit,199,dp-049,valid,,,evt_ce02d4b6d1aceeea,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:19:00Z
acct-000,33792,"{""errors"": 2, ""requests"": 90}",325,,,,,,heartbeat,200,dp-050,valid,,,evt_1a1cf797fabe7f95,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:20:00Z
acct-001,34816,"{""errors"": 0, ""requests"": 91}",326,,,,,,licence,201,dp-051,valid,,,evt_096012b7ebcaf56d,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:21:00Z
acct-002,35840,"{""errors"": 1, ""requests"": 92}",327,,,,,,aggregate_usage,202,dp-052,valid,,,evt_477f4b2cdd3fe2b9,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:22:00Z
acct-003,36864,"{""errors"": 2, ""requests"": 93}",328,,,,,,audit,203,dp-053,valid,,,evt_9f006addc898a645,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:23:00Z
acct-004,37888,"{""errors"": 0, ""requests"": 94}",329,,,,,,heartbeat,204,dp-054,valid,,,evt_dccb3c52e7c79f70,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:24:00Z
acct-005,38912,"{""errors"": 1, ""requests"": 95}",330,,,,,,licence,205,dp-055,valid,,,evt_d1c78c9aa5dcb099,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:25:00Z
acct-006,39936,"{""errors"": 2, ""requests"": 96}",331,,,,,,aggregate_usage,206,dp-056,valid,,,evt_f0ccd8e78b618cb5,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:26:00Z
acct-007,40960,"{""errors"": 0, ""requests"": 97}",332,,,,,,audit,207,dp-057,valid,,,evt_fce86e339dc3131c,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:27:00Z
acct-008,41984,"{""errors"": 1, ""requests"": 98}",333,,,,,,heartbeat,208,dp-058,valid,,,evt_d72a11d264e74646,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:28:00Z
acct-009,43008,"{""errors"": 2, ""requests"": 99}",334,,,,,,licence,209,dp-059,valid,,,evt_0b06d2ffebd5c025,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:29:00Z
acct-010,44032,"{""errors"": 0, ""requests"": 10}",335,,,,,,aggregate_usage,210,dp-060,valid,,,evt_5d85be4cc5af40a7,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:30:00Z
acct-011,45056,"{""errors"": 1, ""requests"": 11}",336,,,,,,audit,211,dp-061,valid,,,evt_bcaf44f4041e62e1,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:31:00Z
acct-012,46080,"{""errors"": 2, ""requests"": 12}",337,,,,,,heartbeat,212,dp-062,valid,,,evt_313c938e0103b56b,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:32:00Z
acct-013,47104,"{""errors"": 0, ""requests"": 13}",338,,,,,,licence,213,dp-063,valid,,,evt_477d8dffaf92d265,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:33:00Z
acct-014,48128,"{""errors"": 1, ""requests"": 14}",339,,,,,,aggregate_usage,214,dp-064,valid,,,evt_76ba652cbd2ef193,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:34:00Z
acct-015,49152,"{""errors"": 2, ""requests"": 15}",340,,,,,,audit,215,dp-065,valid,,,evt_96da2f8885ba92c9,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:35:00Z
acct-016,50176,"{""errors"": 0, ""requests"": 16}",341,,,,,,heartbeat,216,dp-066,valid,,,evt_96bb293aaa330ef3,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:36:00Z
acct-017,51200,"{""errors"": 1, ""requests"": 17}",342,,,,,,licence,217,dp-067,valid,,,evt_7b2c21ead1522776,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:37:00Z
acct-018,52224,"{""errors"": 2, ""requests"": 18}",343,,,,,,aggregate_usage,218,dp-068,valid,,,evt_2b4da94214015b42,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:38:00Z
acct-019,53248,"{""errors"": 0, ""requests"": 19}",344,,,,,,audit,219,dp-069,valid,,,evt_bc57590a33fe355e,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:39:00Z
acct-020,54272,"{""errors"": 1, ""requests"": 20}",345,,,,,,heartbeat,220,dp-070,valid,,,evt_edbad80a93adb583,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:40:00Z
acct-021,55296,"{""errors"": 2, ""requests"": 21}",346,,,,,,licence,221,dp-071,valid,,,evt_af5422f824076084,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:41:00Z
acct-022,56320,"{""errors"": 0, ""requests"": 22}",347,,,,,,aggregate_usage,222,dp-072,valid,,,evt_f391e014b2ee3a42,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:42:00Z
acct-023,57344,"{""errors"": 1, ""requests"": 23}",348,,,,,,audit,223,dp-073,valid,,,evt_7a84ae249fa744b8,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:43:00Z
acct-024,58368,"{""errors"": 2, ""requests"": 24}",349,,,,,,heartbeat,224,dp-074,valid,,,evt_7a9b1b9dd2e433fc,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:44:00Z
acct-025,59392,"{""errors"": 0, ""requests"": 25}",350,,,,,,licence,225,dp-075,valid,,,evt_10e4e7caf8b07842,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:45:00Z
acct-026,60416,"{""errors"": 1, ""requests"": 26}",351,,,,,,aggregate_usage,226,dp-076,valid,,,evt_f6543e952ecb93fb,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:46:00Z
acct-027,61440,"{""errors"": 2, ""requests"": 27}",352,,,,,,audit,227,dp-077,valid,,,evt_ab16ce326c754df4,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:47:00Z
acct-028,62464,"{""errors"": 0, ""requests"": 28}",353,,,,,,heartbeat,228,dp-078,valid,,,evt_43d244581aa23a74,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:48:00Z
acct-029,63488,"{""errors"": 1, ""requests"": 29}",354,,,,,,licence,229,dp-079,valid,,,evt_a807c0dc0a5b5ea4,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:49:00Z
acct-030,64512,"{""errors"": 2, ""requests"": 30}",355,,,,,,aggregate_usage,230,dp-080,valid,,,evt_10716564f7bea470,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:50:00Z
acct-031,65536,"{""errors"": 0, ""requests"": 31}",356,,,,,,audit,231,dp-081,valid,,,evt_209eb5f20ab018ff,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:51:00Z
acct-032,66560,"{""errors"": 1, ""requests"": 32}",357,,,,,,heartbeat,232,dp-082,valid,,,evt_93c3755d0c9030cd,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:52:00Z
acct-033,67584,"{""errors"": 2, ""requests"": 33}",358,,,,,,licence,233,dp-083,valid,,,evt_130790feced08212,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:53:00Z
acct-034,68608,"{""errors"": 0, ""requests"": 34}",359,,,,,,aggregate_usage,234,dp-084,valid,,,evt_5c344ba7044815dd,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:54:00Z
acct-035,69632,"{""errors"": 1, ""requests"": 35}",360,,,,,,audit,235,dp-085,valid,,,evt_a5af16fb4a4856cc,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:55:00Z
acct-036,70656,"{""errors"": 2, ""requests"": 36}",361,,,,,,heartbeat,236,dp-086,valid,,,evt_33eb7e4ae43f9873,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T13:56:00Z
acct-037,71680,"{""errors"": 0, ""requests"": 37}",362,,,,,,licence,237,dp-087,valid,,,evt_501a4e61aa4f7737,licence,,control-plane-proof.v1,info,ok,2026-06-17T13:57:00Z
acct-038,72704,"{""errors"": 1, ""requests"": 38}",363,,,,,,aggregate_usage,238,dp-088,valid,,,evt_cef5838d118dccd9,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T13:58:00Z
acct-039,73728,"{""errors"": 2, ""requests"": 39}",364,,,,,,audit,239,dp-089,valid,,,evt_7f3ee9fe1fbf452b,audit,,control-plane-proof.v1,info,ok,2026-06-17T13:59:00Z
acct-040,74752,"{""errors"": 0, ""requests"": 40}",365,,,,,,heartbeat,240,dp-090,valid,,,evt_fd0f7e53c5b02b68,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:00:00Z
acct-041,75776,"{""errors"": 1, ""requests"": 41}",366,,,,,,licence,241,dp-091,valid,,,evt_7125e777a6b199fc,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:01:00Z
acct-042,76800,"{""errors"": 2, ""requests"": 42}",367,,,,,,aggregate_usage,242,dp-092,valid,,,evt_ac93f3a0fee5afa2,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:02:00Z
acct-043,77824,"{""errors"": 0, ""requests"": 43}",368,,,,,,audit,243,dp-093,valid,,,evt_55e8ab098d48f8be,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:03:00Z
acct-044,78848,"{""errors"": 1, ""requests"": 44}",369,,,,,,heartbeat,244,dp-094,valid,,,evt_db9351a297a7362b,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:04:00Z
acct-045,79872,"{""errors"": 2, ""requests"": 45}",370,,,,,,licence,245,dp-095,valid,,,evt_3d34f102d1708fc5,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:05:00Z
acct-046,80896,"{""errors"": 0, ""requests"": 46}",371,,,,,,aggregate_usage,246,dp-096,valid,,,evt_6cb6d4b2fa122bf8,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:06:00Z
acct-047,81920,"{""errors"": 1, ""requests"": 47}",372,,,,,,audit,247,dp-097,valid,,,evt_19e68d9fe08f7c4a,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:07:00Z
acct-048,82944,"{""errors"": 2, ""requests"": 48}",373,,,,,,heartbeat,248,dp-098,valid,,,evt_de498b9901677f58,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:08:00Z
acct-049,83968,"{""errors"": 0, ""requests"": 49}",374,,,,,,licence,249,dp-099,valid,,,evt_12e967ca0f368d0d,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:09:00Z
acct-050,84992,"{""errors"": 1, ""requests"": 50}",375,,,,,,aggregate_usage,250,dp-100,valid,,,evt_7ffc2066e20c16e9,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:10:00Z
acct-051,86016,"{""errors"": 2, ""requests"": 51}",376,,,,,,audit,251,dp-101,valid,,,evt_6ffbae9aaff664bd,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:11:00Z
acct-052,87040,"{""errors"": 0, ""requests"": 52}",377,,,,,,heartbeat,252,dp-102,valid,,,evt_929f003731a97f91,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:12:00Z
acct-053,88064,"{""errors"": 1, ""requests"": 53}",378,,,,,,licence,253,dp-103,valid,,,evt_7fc81a57656ec055,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:13:00Z
acct-054,89088,"{""errors"": 2, ""requests"": 54}",379,,,,,,aggregate_usage,254,dp-104,valid,,,evt_f0cbba2470c7c870,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:14:00Z
acct-055,90112,"{""errors"": 0, ""requests"": 55}",380,,,,,,audit,255,dp-105,valid,,,evt_3097fc802d49355a,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:15:00Z
acct-056,91136,"{""errors"": 1, ""requests"": 56}",381,,,,,,heartbeat,256,dp-106,valid,,,evt_c0cc3b36d8f848d5,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:16:00Z
acct-057,92160,"{""errors"": 2, ""requests"": 57}",382,,,,,,licence,257,dp-107,valid,,,evt_22cdd352056c42ac,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:17:00Z
acct-058,93184,"{""errors"": 0, ""requests"": 58}",383,,,,,,aggregate_usage,258,dp-108,valid,,,evt_8e46760943785a93,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:18:00Z
acct-059,94208,"{""errors"": 1, ""requests"": 59}",384,,,,,,audit,259,dp-109,valid,,,evt_12bdc9eedc0abc0d,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:19:00Z
acct-060,95232,"{""errors"": 2, ""requests"": 60}",385,,,,,,heartbeat,260,dp-110,valid,,,evt_02f99d2002c703f1,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:20:00Z
acct-061,96256,"{""errors"": 0, ""requests"": 61}",386,,,,,,licence,261,dp-111,valid,,,evt_eb0c9cdc08626534,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:21:00Z
acct-062,97280,"{""errors"": 1, ""requests"": 62}",387,,,,,,aggregate_usage,262,dp-112,valid,,,evt_ee9d527a0a610847,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:22:00Z
acct-063,98304,"{""errors"": 2, ""requests"": 63}",388,,,,,,audit,263,dp-113,valid,,,evt_c62ce8b4e927f02f,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:23:00Z
acct-064,99328,"{""errors"": 0, ""requests"": 64}",389,,,,,,heartbeat,264,dp-114,valid,,,evt_8f97d9164b8fa131,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:24:00Z
acct-065,100352,"{""errors"": 1, ""requests"": 65}",390,,,,,,licence,265,dp-115,valid,,,evt_8b6cd7c429e83373,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:25:00Z
acct-066,101376,"{""errors"": 2, ""requests"": 66}",391,,,,,,aggregate_usage,266,dp-116,valid,,,evt_80c39b8ca01cdfda,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:26:00Z
acct-067,102400,"{""errors"": 0, ""requests"": 67}",392,,,,,,audit,267,dp-117,valid,,,evt_7c4e3e519f7e8481,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:27:00Z
acct-068,103424,"{""errors"": 1, ""requests"": 68}",393,,,,,,heartbeat,268,dp-118,valid,,,evt_d2e655334ee2e484,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:28:00Z
acct-069,104448,"{""errors"": 2, ""requests"": 69}",394,,,,,,licence,269,dp-119,valid,,,evt_5b7c4e75c9485e2e,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:29:00Z
acct-070,105472,"{""errors"": 0, ""requests"": 70}",395,,,,,,aggregate_usage,270,dp-120,valid,,,evt_8a9a02d73aeefd97,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:30:00Z
acct-071,106496,"{""errors"": 1, ""requests"": 71}",396,,,,,,audit,271,dp-121,valid,,,evt_062f50753b9095ee,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:31:00Z
acct-072,107520,"{""errors"": 2, ""requests"": 72}",397,,,,,,heartbeat,272,dp-122,valid,,,evt_b543b2a3edcc48cc,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:32:00Z
acct-073,108544,"{""errors"": 0, ""requests"": 73}",398,,,,,,licence,273,dp-123,valid,,,evt_46f9d22816179479,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:33:00Z
acct-074,109568,"{""errors"": 1, ""requests"": 74}",399,,,,,,aggregate_usage,274,dp-124,valid,,,evt_3d734d729009b74c,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:34:00Z
acct-075,110592,"{""errors"": 2, ""requests"": 75}",400,,,,,,audit,275,dp-125,valid,,,evt_c63efd61a70d0f6b,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:35:00Z
acct-076,111616,"{""errors"": 0, ""requests"": 76}",401,,,,,,heartbeat,276,dp-126,valid,,,evt_a73ab88836373622,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:36:00Z
acct-077,112640,"{""errors"": 1, ""requests"": 77}",402,,,,,,licence,277,dp-127,valid,,,evt_30e26cef13a6dbbf,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:37:00Z
acct-078,113664,"{""errors"": 2, ""requests"": 78}",403,,,,,,aggregate_usage,278,dp-128,valid,,,evt_f1916530dae6514f,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:38:00Z
acct-079,114688,"{""errors"": 0, ""requests"": 79}",404,,,,,,audit,279,dp-129,valid,,,evt_4f97f2eebf92cde5,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:39:00Z
acct-080,115712,"{""errors"": 1, ""requests"": 80}",405,,,,,,heartbeat,280,dp-130,valid,,,evt_52efd2aad05d27e3,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:40:00Z
acct-081,116736,"{""errors"": 2, ""requests"": 81}",406,,,,,,licence,281,dp-131,valid,,,evt_28096b238fafbfd5,licence,,control-plane-proof.v1,info,ok,2026-06-17T14:41:00Z
acct-082,117760,"{""errors"": 0, ""requests"": 82}",407,,,,,,aggregate_usage,282,dp-132,valid,,,evt_1de4842b42fa3db3,aggregate_usage,,control-plane-proof.v1,info,ok,2026-06-17T14:42:00Z
acct-083,118784,"{""errors"": 1, ""requests"": 83}",408,,,,,,audit,283,dp-133,valid,,,evt_3055e0d8130c7a19,audit,,control-plane-proof.v1,info,ok,2026-06-17T14:43:00Z
acct-084,119808,"{""errors"": 2, ""requests"": 84}",409,,,,,,heartbeat,284,dp-134,valid,,,evt_f44b7809595e5ebe,heartbeat,,control-plane-proof.v1,info,ok,2026-06-17T14:44:00Z
